spec,date,tags,year,month
devops,2019-11-01,"[{""tech"": ""bash"", ""freq"": ""75.0%""}, {""tech"": ""python"", ""freq"": ""66.67%""}, {""tech"": ""jenkins"", ""freq"": ""58.33%""}, {""tech"": ""devops"", ""freq"": ""58.33%""}, {""tech"": ""git"", ""freq"": ""58.33%""}, {""tech"": ""linux"", ""freq"": ""41.67%""}, {""tech"": ""oracle"", ""freq"": ""41.67%""}, {""tech"": ""sql"", ""freq"": ""41.67%""}, {""tech"": ""hadoop"", ""freq"": ""41.67%""}, {""tech"": ""java"", ""freq"": ""41.67%""}]",2019,11
devops,2019-12-01,"[{""tech"": ""linux"", ""freq"": ""69.57%""}, {""tech"": ""bash"", ""freq"": ""69.57%""}, {""tech"": ""python"", ""freq"": ""56.52%""}, {""tech"": ""postgresql"", ""freq"": ""47.83%""}, {""tech"": ""ip"", ""freq"": ""39.13%""}, {""tech"": ""git"", ""freq"": ""39.13%""}, {""tech"": ""mysql"", ""freq"": ""39.13%""}, {""tech"": ""docker"", ""freq"": ""34.78%""}, {""tech"": ""sql"", ""freq"": ""30.43%""}, {""tech"": ""dns"", ""freq"": ""30.43%""}]",2019,12
devops,2020-01-01,"[{""tech"": ""bash"", ""freq"": ""66.67%""}, {""tech"": ""linux"", ""freq"": ""66.67%""}, {""tech"": ""git"", ""freq"": ""55.56%""}, {""tech"": ""nginx"", ""freq"": ""44.44%""}, {""tech"": ""python"", ""freq"": ""44.44%""}, {""tech"": ""apache"", ""freq"": ""44.44%""}, {""tech"": ""postgresql"", ""freq"": ""33.33%""}, {""tech"": ""powershell"", ""freq"": ""22.22%""}, {""tech"": ""cmd"", ""freq"": ""22.22%""}, {""tech"": ""sql"", ""freq"": ""22.22%""}]",2020,01
devops,2020-02-01,"[{""tech"": ""python"", ""freq"": ""78.95%""}, {""tech"": ""linux"", ""freq"": ""78.95%""}, {""tech"": ""bash"", ""freq"": ""47.37%""}, {""tech"": ""docker"", ""freq"": ""36.84%""}, {""tech"": ""postgresql"", ""freq"": ""31.58%""}, {""tech"": ""ansible"", ""freq"": ""31.58%""}, {""tech"": ""devops"", ""freq"": ""31.58%""}, {""tech"": ""centos"", ""freq"": ""26.32%""}, {""tech"": ""nginx"", ""freq"": ""26.32%""}, {""tech"": ""windows"", ""freq"": ""21.05%""}]",2020,02
devops,2020-03-01,"[{""tech"": ""linux"", ""freq"": ""54.17%""}, {""tech"": ""python"", ""freq"": ""45.83%""}, {""tech"": ""git"", ""freq"": ""45.83%""}, {""tech"": ""docker"", ""freq"": ""41.67%""}, {""tech"": ""devops"", ""freq"": ""41.67%""}, {""tech"": ""jenkins"", ""freq"": ""41.67%""}, {""tech"": ""bash"", ""freq"": ""37.5%""}, {""tech"": ""ansible"", ""freq"": ""25.0%""}, {""tech"": ""jira"", ""freq"": ""25.0%""}, {""tech"": ""web"", ""freq"": ""25.0%""}]",2020,03
devops,2020-04-01,"[{""tech"": ""linux"", ""freq"": ""90.62%""}, {""tech"": ""python"", ""freq"": ""84.38%""}, {""tech"": ""go"", ""freq"": ""43.75%""}, {""tech"": ""mapreduce"", ""freq"": ""40.62%""}, {""tech"": ""postgresql"", ""freq"": ""31.25%""}, {""tech"": ""bash"", ""freq"": ""21.88%""}, {""tech"": ""ansible"", ""freq"": ""21.88%""}, {""tech"": ""perl"", ""freq"": ""18.75%""}, {""tech"": ""sql"", ""freq"": ""18.75%""}, {""tech"": ""ip"", ""freq"": ""15.62%""}]",2020,04
devops,2020-05-01,"[{""tech"": ""linux"", ""freq"": ""81.82%""}, {""tech"": ""devops"", ""freq"": ""54.55%""}, {""tech"": ""docker"", ""freq"": ""50.0%""}, {""tech"": ""bash"", ""freq"": ""45.45%""}, {""tech"": ""jenkins"", ""freq"": ""40.91%""}, {""tech"": ""ansible"", ""freq"": ""36.36%""}, {""tech"": ""postgresql"", ""freq"": ""36.36%""}, {""tech"": ""sql"", ""freq"": ""36.36%""}, {""tech"": ""python"", ""freq"": ""31.82%""}, {""tech"": ""gitlab"", ""freq"": ""27.27%""}]",2020,05
devops,2020-06-01,"[{""tech"": ""linux"", ""freq"": ""80.0%""}, {""tech"": ""git"", ""freq"": ""60.0%""}, {""tech"": ""docker"", ""freq"": ""56.0%""}, {""tech"": ""python"", ""freq"": ""56.0%""}, {""tech"": ""jenkins"", ""freq"": ""44.0%""}, {""tech"": ""ansible"", ""freq"": ""44.0%""}, {""tech"": ""sql"", ""freq"": ""40.0%""}, {""tech"": ""bash"", ""freq"": ""36.0%""}, {""tech"": ""ip"", ""freq"": ""36.0%""}, {""tech"": ""kubernetes"", ""freq"": ""36.0%""}]",2020,06
devops,2020-07-01,"[{""tech"": ""linux"", ""freq"": ""56.9%""}, {""tech"": ""bash"", ""freq"": ""56.9%""}, {""tech"": ""docker"", ""freq"": ""55.17%""}, {""tech"": ""devops"", ""freq"": ""48.28%""}, {""tech"": ""python"", ""freq"": ""46.55%""}, {""tech"": ""kubernetes"", ""freq"": ""41.38%""}, {""tech"": ""git"", ""freq"": ""32.76%""}, {""tech"": ""ansible"", ""freq"": ""32.76%""}, {""tech"": ""gitlab"", ""freq"": ""31.03%""}, {""tech"": ""elasticsearch"", ""freq"": ""27.59%""}]",2020,07
devops,2020-08-01,"[{""tech"": ""linux"", ""freq"": ""91.55%""}, {""tech"": ""python"", ""freq"": ""54.93%""}, {""tech"": ""postgresql"", ""freq"": ""38.03%""}, {""tech"": ""docker"", ""freq"": ""35.21%""}, {""tech"": ""bash"", ""freq"": ""33.8%""}, {""tech"": ""ansible"", ""freq"": ""29.58%""}, {""tech"": ""devops"", ""freq"": ""29.58%""}, {""tech"": ""redis"", ""freq"": ""28.17%""}, {""tech"": ""git"", ""freq"": ""26.76%""}, {""tech"": ""nginx"", ""freq"": ""26.76%""}]",2020,08
devops,2020-09-01,"[{""tech"": ""linux"", ""freq"": ""73.21%""}, {""tech"": ""bash"", ""freq"": ""55.36%""}, {""tech"": ""python"", ""freq"": ""51.79%""}, {""tech"": ""git"", ""freq"": ""33.93%""}, {""tech"": ""postgresql"", ""freq"": ""32.14%""}, {""tech"": ""apache"", ""freq"": ""32.14%""}, {""tech"": ""perl"", ""freq"": ""30.36%""}, {""tech"": ""devops"", ""freq"": ""25.0%""}, {""tech"": ""java"", ""freq"": ""21.43%""}, {""tech"": ""ip"", ""freq"": ""19.64%""}]",2020,09
devops,2020-10-01,"[{""tech"": ""linux"", ""freq"": ""75.0%""}, {""tech"": ""docker"", ""freq"": ""47.73%""}, {""tech"": ""postgresql"", ""freq"": ""40.91%""}, {""tech"": ""python"", ""freq"": ""39.77%""}, {""tech"": ""bash"", ""freq"": ""35.23%""}, {""tech"": ""git"", ""freq"": ""34.09%""}, {""tech"": ""ansible"", ""freq"": ""32.95%""}, {""tech"": ""kubernetes"", ""freq"": ""31.82%""}, {""tech"": ""devops"", ""freq"": ""29.55%""}, {""tech"": ""sql"", ""freq"": ""26.14%""}]",2020,10
frontend,2016-01-01,"[{""tech"": ""html"", ""freq"": ""91.75%""}, {""tech"": ""css"", ""freq"": ""76.29%""}, {""tech"": ""javascript"", ""freq"": ""61.86%""}, {""tech"": ""php"", ""freq"": ""41.24%""}, {""tech"": ""jquery"", ""freq"": ""39.18%""}, {""tech"": ""mysql"", ""freq"": ""37.11%""}, {""tech"": ""web"", ""freq"": ""30.93%""}, {""tech"": ""sql"", ""freq"": ""27.84%""}, {""tech"": ""git"", ""freq"": ""23.71%""}, {""tech"": ""ajax"", ""freq"": ""19.59%""}]",2016,01
frontend,2016-02-01,"[{""tech"": ""html"", ""freq"": ""86.41%""}, {""tech"": ""javascript"", ""freq"": ""69.9%""}, {""tech"": ""css"", ""freq"": ""68.93%""}, {""tech"": ""jquery"", ""freq"": ""35.92%""}, {""tech"": ""php"", ""freq"": ""35.92%""}, {""tech"": ""web"", ""freq"": ""29.13%""}, {""tech"": ""mysql"", ""freq"": ""25.24%""}, {""tech"": ""sql"", ""freq"": ""23.3%""}, {""tech"": ""ajax"", ""freq"": ""17.48%""}, {""tech"": ""git"", ""freq"": ""17.48%""}]",2016,02
frontend,2016-03-01,"[{""tech"": ""html"", ""freq"": ""89.68%""}, {""tech"": ""css"", ""freq"": ""75.4%""}, {""tech"": ""javascript"", ""freq"": ""65.08%""}, {""tech"": ""php"", ""freq"": ""45.24%""}, {""tech"": ""jquery"", ""freq"": ""42.86%""}, {""tech"": ""mysql"", ""freq"": ""34.13%""}, {""tech"": ""web"", ""freq"": ""32.54%""}, {""tech"": ""sql"", ""freq"": ""23.02%""}, {""tech"": ""ajax"", ""freq"": ""20.63%""}, {""tech"": ""seo"", ""freq"": ""19.05%""}]",2016,03
frontend,2016-04-01,"[{""tech"": ""html"", ""freq"": ""80.87%""}, {""tech"": ""css"", ""freq"": ""75.65%""}, {""tech"": ""javascript"", ""freq"": ""64.35%""}, {""tech"": ""jquery"", ""freq"": ""40.0%""}, {""tech"": ""php"", ""freq"": ""37.39%""}, {""tech"": ""mysql"", ""freq"": ""33.91%""}, {""tech"": ""web"", ""freq"": ""28.7%""}, {""tech"": ""git"", ""freq"": ""21.74%""}, {""tech"": ""ajax"", ""freq"": ""20.87%""}, {""tech"": ""sql"", ""freq"": ""14.78%""}]",2016,04
frontend,2016-05-01,"[{""tech"": ""html"", ""freq"": ""86.13%""}, {""tech"": ""css"", ""freq"": ""81.02%""}, {""tech"": ""javascript"", ""freq"": ""59.12%""}, {""tech"": ""php"", ""freq"": ""46.72%""}, {""tech"": ""mysql"", ""freq"": ""37.23%""}, {""tech"": ""jquery"", ""freq"": ""37.23%""}, {""tech"": ""web"", ""freq"": ""32.85%""}, {""tech"": ""sql"", ""freq"": ""24.09%""}, {""tech"": ""ajax"", ""freq"": ""18.25%""}, {""tech"": ""git"", ""freq"": ""17.52%""}]",2016,05
frontend,2016-06-01,"[{""tech"": ""html"", ""freq"": ""83.69%""}, {""tech"": ""css"", ""freq"": ""80.14%""}, {""tech"": ""javascript"", ""freq"": ""62.41%""}, {""tech"": ""php"", ""freq"": ""40.43%""}, {""tech"": ""jquery"", ""freq"": ""35.46%""}, {""tech"": ""web"", ""freq"": ""31.91%""}, {""tech"": ""mysql"", ""freq"": ""25.53%""}, {""tech"": ""sql"", ""freq"": ""24.82%""}, {""tech"": ""seo"", ""freq"": ""19.86%""}, {""tech"": ""ajax"", ""freq"": ""19.86%""}]",2016,06
frontend,2016-07-01,"[{""tech"": ""html"", ""freq"": ""87.68%""}, {""tech"": ""css"", ""freq"": ""76.81%""}, {""tech"": ""javascript"", ""freq"": ""71.01%""}, {""tech"": ""jquery"", ""freq"": ""45.65%""}, {""tech"": ""php"", ""freq"": ""38.41%""}, {""tech"": ""mysql"", ""freq"": ""31.88%""}, {""tech"": ""web"", ""freq"": ""31.16%""}, {""tech"": ""git"", ""freq"": ""24.64%""}, {""tech"": ""ajax"", ""freq"": ""23.91%""}, {""tech"": ""sql"", ""freq"": ""23.19%""}]",2016,07
frontend,2016-08-01,"[{""tech"": ""html"", ""freq"": ""89.41%""}, {""tech"": ""css"", ""freq"": ""79.41%""}, {""tech"": ""javascript"", ""freq"": ""67.06%""}, {""tech"": ""jquery"", ""freq"": ""47.65%""}, {""tech"": ""php"", ""freq"": ""45.29%""}, {""tech"": ""mysql"", ""freq"": ""38.24%""}, {""tech"": ""sql"", ""freq"": ""28.24%""}, {""tech"": ""web"", ""freq"": ""26.47%""}, {""tech"": ""ajax"", ""freq"": ""25.29%""}, {""tech"": ""git"", ""freq"": ""20.0%""}]",2016,08
frontend,2016-09-01,"[{""tech"": ""html"", ""freq"": ""83.69%""}, {""tech"": ""css"", ""freq"": ""76.6%""}, {""tech"": ""javascript"", ""freq"": ""61.7%""}, {""tech"": ""php"", ""freq"": ""38.3%""}, {""tech"": ""mysql"", ""freq"": ""36.17%""}, {""tech"": ""jquery"", ""freq"": ""32.62%""}, {""tech"": ""sql"", ""freq"": ""26.24%""}, {""tech"": ""ajax"", ""freq"": ""22.7%""}, {""tech"": ""web"", ""freq"": ""21.99%""}, {""tech"": ""git"", ""freq"": ""21.28%""}]",2016,09
frontend,2016-10-01,"[{""tech"": ""html"", ""freq"": ""93.5%""}, {""tech"": ""css"", ""freq"": ""87.36%""}, {""tech"": ""php"", ""freq"": ""72.56%""}, {""tech"": ""mysql"", ""freq"": ""64.98%""}, {""tech"": ""git"", ""freq"": ""60.65%""}, {""tech"": ""javascript"", ""freq"": ""28.52%""}, {""tech"": ""jquery"", ""freq"": ""17.69%""}, {""tech"": ""api"", ""freq"": ""13.36%""}, {""tech"": ""web"", ""freq"": ""12.64%""}, {""tech"": ""ajax"", ""freq"": ""10.47%""}]",2016,10
frontend,2016-11-01,"[{""tech"": ""html"", ""freq"": ""91.57%""}, {""tech"": ""css"", ""freq"": ""71.69%""}, {""tech"": ""javascript"", ""freq"": ""62.65%""}, {""tech"": ""php"", ""freq"": ""43.37%""}, {""tech"": ""jquery"", ""freq"": ""34.94%""}, {""tech"": ""sql"", ""freq"": ""32.53%""}, {""tech"": ""mysql"", ""freq"": ""25.9%""}, {""tech"": ""web"", ""freq"": ""23.49%""}, {""tech"": ""ajax"", ""freq"": ""19.28%""}, {""tech"": ""seo"", ""freq"": ""16.87%""}]",2016,11
frontend,2016-12-01,"[{""tech"": ""html"", ""freq"": ""82.65%""}, {""tech"": ""css"", ""freq"": ""76.53%""}, {""tech"": ""javascript"", ""freq"": ""67.35%""}, {""tech"": ""php"", ""freq"": ""38.78%""}, {""tech"": ""jquery"", ""freq"": ""38.78%""}, {""tech"": ""web"", ""freq"": ""30.61%""}, {""tech"": ""mysql"", ""freq"": ""26.53%""}, {""tech"": ""git"", ""freq"": ""25.51%""}, {""tech"": ""sql"", ""freq"": ""17.35%""}, {""tech"": ""ajax"", ""freq"": ""14.29%""}]",2016,12
frontend,2017-01-01,"[{""tech"": ""css"", ""freq"": ""82.29%""}, {""tech"": ""html"", ""freq"": ""81.25%""}, {""tech"": ""javascript"", ""freq"": ""68.75%""}, {""tech"": ""jquery"", ""freq"": ""41.67%""}, {""tech"": ""php"", ""freq"": ""39.58%""}, {""tech"": ""web"", ""freq"": ""30.21%""}, {""tech"": ""mysql"", ""freq"": ""28.12%""}, {""tech"": ""sql"", ""freq"": ""27.08%""}, {""tech"": ""git"", ""freq"": ""25.0%""}, {""tech"": ""ajax"", ""freq"": ""14.58%""}]",2017,01
frontend,2017-02-01,"[{""tech"": ""css"", ""freq"": ""82.61%""}, {""tech"": ""html"", ""freq"": ""80.43%""}, {""tech"": ""php"", ""freq"": ""57.97%""}, {""tech"": ""javascript"", ""freq"": ""57.97%""}, {""tech"": ""jquery"", ""freq"": ""36.23%""}, {""tech"": ""mysql"", ""freq"": ""36.23%""}, {""tech"": ""sql"", ""freq"": ""28.99%""}, {""tech"": ""git"", ""freq"": ""22.46%""}, {""tech"": ""ajax"", ""freq"": ""22.46%""}, {""tech"": ""web"", ""freq"": ""20.29%""}]",2017,02
frontend,2017-03-01,"[{""tech"": ""html"", ""freq"": ""89.19%""}, {""tech"": ""css"", ""freq"": ""82.43%""}, {""tech"": ""javascript"", ""freq"": ""56.76%""}, {""tech"": ""php"", ""freq"": ""53.38%""}, {""tech"": ""mysql"", ""freq"": ""37.84%""}, {""tech"": ""jquery"", ""freq"": ""35.81%""}, {""tech"": ""web"", ""freq"": ""25.0%""}, {""tech"": ""git"", ""freq"": ""23.65%""}, {""tech"": ""ajax"", ""freq"": ""18.92%""}, {""tech"": ""api"", ""freq"": ""17.57%""}]",2017,03
frontend,2017-04-01,"[{""tech"": ""html"", ""freq"": ""87.59%""}, {""tech"": ""css"", ""freq"": ""79.56%""}, {""tech"": ""javascript"", ""freq"": ""59.85%""}, {""tech"": ""php"", ""freq"": ""47.45%""}, {""tech"": ""jquery"", ""freq"": ""47.45%""}, {""tech"": ""mysql"", ""freq"": ""38.69%""}, {""tech"": ""sql"", ""freq"": ""23.36%""}, {""tech"": ""web"", ""freq"": ""20.44%""}, {""tech"": ""ajax"", ""freq"": ""18.25%""}, {""tech"": ""api"", ""freq"": ""16.06%""}]",2017,04
frontend,2017-05-01,"[{""tech"": ""css"", ""freq"": ""80.65%""}, {""tech"": ""html"", ""freq"": ""80.0%""}, {""tech"": ""javascript"", ""freq"": ""59.35%""}, {""tech"": ""php"", ""freq"": ""35.48%""}, {""tech"": ""sql"", ""freq"": ""32.9%""}, {""tech"": ""web"", ""freq"": ""27.74%""}, {""tech"": ""mysql"", ""freq"": ""27.74%""}, {""tech"": ""jquery"", ""freq"": ""26.45%""}, {""tech"": ""git"", ""freq"": ""20.0%""}, {""tech"": ""angular"", ""freq"": ""18.71%""}]",2017,05
frontend,2017-06-01,"[{""tech"": ""html"", ""freq"": ""83.33%""}, {""tech"": ""css"", ""freq"": ""77.54%""}, {""tech"": ""javascript"", ""freq"": ""62.32%""}, {""tech"": ""php"", ""freq"": ""40.58%""}, {""tech"": ""jquery"", ""freq"": ""39.86%""}, {""tech"": ""web"", ""freq"": ""25.36%""}, {""tech"": ""mysql"", ""freq"": ""25.36%""}, {""tech"": ""ajax"", ""freq"": ""19.57%""}, {""tech"": ""sql"", ""freq"": ""17.39%""}, {""tech"": ""seo"", ""freq"": ""16.67%""}]",2017,06
frontend,2017-07-01,"[{""tech"": ""html"", ""freq"": ""81.71%""}, {""tech"": ""css"", ""freq"": ""77.44%""}, {""tech"": ""javascript"", ""freq"": ""70.12%""}, {""tech"": ""php"", ""freq"": ""37.2%""}, {""tech"": ""jquery"", ""freq"": ""34.15%""}, {""tech"": ""web"", ""freq"": ""31.1%""}, {""tech"": ""mysql"", ""freq"": ""29.88%""}, {""tech"": ""sql"", ""freq"": ""22.56%""}, {""tech"": ""git"", ""freq"": ""20.12%""}, {""tech"": ""xml"", ""freq"": ""15.85%""}]",2017,07
frontend,2017-08-01,"[{""tech"": ""html"", ""freq"": ""83.97%""}, {""tech"": ""css"", ""freq"": ""73.08%""}, {""tech"": ""javascript"", ""freq"": ""57.69%""}, {""tech"": ""jquery"", ""freq"": ""34.62%""}, {""tech"": ""php"", ""freq"": ""32.69%""}, {""tech"": ""mysql"", ""freq"": ""32.05%""}, {""tech"": ""web"", ""freq"": ""29.49%""}, {""tech"": ""git"", ""freq"": ""27.56%""}, {""tech"": ""sql"", ""freq"": ""24.36%""}, {""tech"": ""xml"", ""freq"": ""18.59%""}]",2017,08
frontend,2017-09-01,"[{""tech"": ""css"", ""freq"": ""73.2%""}, {""tech"": ""html"", ""freq"": ""69.28%""}, {""tech"": ""javascript"", ""freq"": ""66.67%""}, {""tech"": ""php"", ""freq"": ""47.06%""}, {""tech"": ""jquery"", ""freq"": ""45.1%""}, {""tech"": ""git"", ""freq"": ""34.64%""}, {""tech"": ""sql"", ""freq"": ""24.18%""}, {""tech"": ""mysql"", ""freq"": ""22.88%""}, {""tech"": ""web"", ""freq"": ""20.26%""}, {""tech"": ""frontend"", ""freq"": ""20.26%""}]",2017,09
frontend,2017-10-01,"[{""tech"": ""html"", ""freq"": ""78.47%""}, {""tech"": ""css"", ""freq"": ""75.0%""}, {""tech"": ""javascript"", ""freq"": ""50.0%""}, {""tech"": ""sql"", ""freq"": ""29.86%""}, {""tech"": ""jquery"", ""freq"": ""29.86%""}, {""tech"": ""php"", ""freq"": ""27.08%""}, {""tech"": ""web"", ""freq"": ""26.39%""}, {""tech"": ""git"", ""freq"": ""22.92%""}, {""tech"": ""angular"", ""freq"": ""18.75%""}, {""tech"": ""mysql"", ""freq"": ""16.67%""}]",2017,10
frontend,2017-11-01,"[{""tech"": ""html"", ""freq"": ""81.62%""}, {""tech"": ""css"", ""freq"": ""67.65%""}, {""tech"": ""javascript"", ""freq"": ""66.18%""}, {""tech"": ""php"", ""freq"": ""41.91%""}, {""tech"": ""web"", ""freq"": ""32.35%""}, {""tech"": ""jquery"", ""freq"": ""30.15%""}, {""tech"": ""mysql"", ""freq"": ""30.15%""}, {""tech"": ""sql"", ""freq"": ""25.0%""}, {""tech"": ""seo"", ""freq"": ""19.85%""}, {""tech"": ""git"", ""freq"": ""19.12%""}]",2017,11
frontend,2017-12-01,"[{""tech"": ""css"", ""freq"": ""80.71%""}, {""tech"": ""html"", ""freq"": ""77.86%""}, {""tech"": ""javascript"", ""freq"": ""70.0%""}, {""tech"": ""php"", ""freq"": ""49.29%""}, {""tech"": ""jquery"", ""freq"": ""45.0%""}, {""tech"": ""mysql"", ""freq"": ""43.57%""}, {""tech"": ""sql"", ""freq"": ""32.14%""}, {""tech"": ""git"", ""freq"": ""27.14%""}, {""tech"": ""web"", ""freq"": ""21.43%""}, {""tech"": ""ajax"", ""freq"": ""20.71%""}]",2017,12
frontend,2018-01-01,"[{""tech"": ""javascript"", ""freq"": ""69.03%""}, {""tech"": ""css"", ""freq"": ""69.03%""}, {""tech"": ""html"", ""freq"": ""67.26%""}, {""tech"": ""web"", ""freq"": ""46.02%""}, {""tech"": ""jquery"", ""freq"": ""44.25%""}, {""tech"": ""git"", ""freq"": ""35.4%""}, {""tech"": ""sql"", ""freq"": ""32.74%""}, {""tech"": ""php"", ""freq"": ""31.86%""}, {""tech"": ""mysql"", ""freq"": ""23.01%""}, {""tech"": ""ajax"", ""freq"": ""20.35%""}]",2018,01
frontend,2018-02-01,"[{""tech"": ""html"", ""freq"": ""81.37%""}, {""tech"": ""css"", ""freq"": ""76.47%""}, {""tech"": ""javascript"", ""freq"": ""66.67%""}, {""tech"": ""jquery"", ""freq"": ""34.31%""}, {""tech"": ""php"", ""freq"": ""31.37%""}, {""tech"": ""web"", ""freq"": ""27.45%""}, {""tech"": ""git"", ""freq"": ""26.47%""}, {""tech"": ""api"", ""freq"": ""22.55%""}, {""tech"": ""mysql"", ""freq"": ""19.61%""}, {""tech"": ""ajax"", ""freq"": ""16.67%""}]",2018,02
frontend,2018-03-01,"[{""tech"": ""html"", ""freq"": ""75.0%""}, {""tech"": ""javascript"", ""freq"": ""70.39%""}, {""tech"": ""css"", ""freq"": ""69.74%""}, {""tech"": ""web"", ""freq"": ""33.55%""}, {""tech"": ""php"", ""freq"": ""30.26%""}, {""tech"": ""jquery"", ""freq"": ""29.61%""}, {""tech"": ""git"", ""freq"": ""28.29%""}, {""tech"": ""mysql"", ""freq"": ""25.66%""}, {""tech"": ""ajax"", ""freq"": ""23.03%""}, {""tech"": ""sql"", ""freq"": ""20.39%""}]",2018,03
frontend,2018-04-01,"[{""tech"": ""html"", ""freq"": ""80.36%""}, {""tech"": ""css"", ""freq"": ""79.46%""}, {""tech"": ""javascript"", ""freq"": ""58.93%""}, {""tech"": ""php"", ""freq"": ""36.61%""}, {""tech"": ""jquery"", ""freq"": ""32.14%""}, {""tech"": ""web"", ""freq"": ""28.57%""}, {""tech"": ""mysql"", ""freq"": ""27.68%""}, {""tech"": ""sql"", ""freq"": ""23.21%""}, {""tech"": ""api"", ""freq"": ""14.29%""}, {""tech"": ""git"", ""freq"": ""14.29%""}]",2018,04
frontend,2018-05-01,"[{""tech"": ""html"", ""freq"": ""79.83%""}, {""tech"": ""css"", ""freq"": ""72.27%""}, {""tech"": ""javascript"", ""freq"": ""63.87%""}, {""tech"": ""jquery"", ""freq"": ""36.13%""}, {""tech"": ""web"", ""freq"": ""33.61%""}, {""tech"": ""php"", ""freq"": ""27.73%""}, {""tech"": ""sql"", ""freq"": ""26.89%""}, {""tech"": ""mysql"", ""freq"": ""22.69%""}, {""tech"": ""git"", ""freq"": ""15.97%""}, {""tech"": ""seo"", ""freq"": ""13.45%""}]",2018,05
frontend,2018-06-01,"[{""tech"": ""html"", ""freq"": ""80.0%""}, {""tech"": ""css"", ""freq"": ""76.36%""}, {""tech"": ""javascript"", ""freq"": ""64.55%""}, {""tech"": ""php"", ""freq"": ""37.27%""}, {""tech"": ""jquery"", ""freq"": ""37.27%""}, {""tech"": ""sql"", ""freq"": ""34.55%""}, {""tech"": ""git"", ""freq"": ""29.09%""}, {""tech"": ""mysql"", ""freq"": ""25.45%""}, {""tech"": ""web"", ""freq"": ""25.45%""}, {""tech"": ""c#"", ""freq"": ""15.45%""}]",2018,06
frontend,2018-07-01,"[{""tech"": ""html"", ""freq"": ""74.81%""}, {""tech"": ""css"", ""freq"": ""66.41%""}, {""tech"": ""javascript"", ""freq"": ""54.96%""}, {""tech"": ""mysql"", ""freq"": ""44.27%""}, {""tech"": ""php"", ""freq"": ""36.64%""}, {""tech"": ""web"", ""freq"": ""33.59%""}, {""tech"": ""jquery"", ""freq"": ""29.77%""}, {""tech"": ""git"", ""freq"": ""29.01%""}, {""tech"": ""angular"", ""freq"": ""21.37%""}, {""tech"": ""soap"", ""freq"": ""17.56%""}]",2018,07
frontend,2018-08-01,"[{""tech"": ""html"", ""freq"": ""81.9%""}, {""tech"": ""css"", ""freq"": ""80.95%""}, {""tech"": ""javascript"", ""freq"": ""61.9%""}, {""tech"": ""php"", ""freq"": ""38.1%""}, {""tech"": ""jquery"", ""freq"": ""28.57%""}, {""tech"": ""mysql"", ""freq"": ""28.57%""}, {""tech"": ""git"", ""freq"": ""26.67%""}, {""tech"": ""sql"", ""freq"": ""25.71%""}, {""tech"": ""web"", ""freq"": ""21.9%""}, {""tech"": ""api"", ""freq"": ""19.05%""}]",2018,08
frontend,2018-09-01,"[{""tech"": ""html"", ""freq"": ""79.86%""}, {""tech"": ""css"", ""freq"": ""71.22%""}, {""tech"": ""javascript"", ""freq"": ""68.35%""}, {""tech"": ""php"", ""freq"": ""46.76%""}, {""tech"": ""jquery"", ""freq"": ""41.01%""}, {""tech"": ""mysql"", ""freq"": ""38.85%""}, {""tech"": ""sql"", ""freq"": ""33.09%""}, {""tech"": ""git"", ""freq"": ""25.18%""}, {""tech"": ""web"", ""freq"": ""18.71%""}, {""tech"": ""angular"", ""freq"": ""13.67%""}]",2018,09
frontend,2018-10-01,"[{""tech"": ""html"", ""freq"": ""76.32%""}, {""tech"": ""css"", ""freq"": ""73.68%""}, {""tech"": ""javascript"", ""freq"": ""69.3%""}, {""tech"": ""php"", ""freq"": ""38.6%""}, {""tech"": ""web"", ""freq"": ""36.84%""}, {""tech"": ""jquery"", ""freq"": ""31.58%""}, {""tech"": ""mysql"", ""freq"": ""30.7%""}, {""tech"": ""git"", ""freq"": ""28.95%""}, {""tech"": ""sql"", ""freq"": ""19.3%""}, {""tech"": ""api"", ""freq"": ""18.42%""}]",2018,10
frontend,2018-11-01,"[{""tech"": ""html"", ""freq"": ""75.82%""}, {""tech"": ""css"", ""freq"": ""72.53%""}, {""tech"": ""javascript"", ""freq"": ""57.14%""}, {""tech"": ""php"", ""freq"": ""34.07%""}, {""tech"": ""git"", ""freq"": ""29.67%""}, {""tech"": ""jquery"", ""freq"": ""28.57%""}, {""tech"": ""sql"", ""freq"": ""26.37%""}, {""tech"": ""web"", ""freq"": ""26.37%""}, {""tech"": ""mysql"", ""freq"": ""24.18%""}, {""tech"": ""angular"", ""freq"": ""20.88%""}]",2018,11
frontend,2018-12-01,"[{""tech"": ""html"", ""freq"": ""83.78%""}, {""tech"": ""css"", ""freq"": ""78.38%""}, {""tech"": ""javascript"", ""freq"": ""58.11%""}, {""tech"": ""php"", ""freq"": ""40.54%""}, {""tech"": ""jquery"", ""freq"": ""31.08%""}, {""tech"": ""mysql"", ""freq"": ""29.73%""}, {""tech"": ""web"", ""freq"": ""29.73%""}, {""tech"": ""sql"", ""freq"": ""21.62%""}, {""tech"": ""seo"", ""freq"": ""20.27%""}, {""tech"": ""git"", ""freq"": ""18.92%""}]",2018,12
